product_name,current_stock,shop_name,shop_id,brand,unique_item_id,sold_per_month,historical_sold,liked_count,variation_type,variation,current_price,min_price,max_price,lowest_price_guarantee,current_discount_percentage,rating_star,shopee_verified,official_shop,cc_installment,none_cc_installment,preferred_seller,shop_location,shop_rating,cod,extraction_date
Fundador Light 700ml,12,Clink Liquor Store,306750661,,22053111858,0,0,0,,[''],399.0,399.0,399.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Lindeman's Cawarra Merlot Red Wine 750ml,6,Clink Liquor Store,306750661,Lindemans,6979402740,0,96,41,,[''],499.0,499.0,499.0,False,0,4.933333333333334,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
So Nice Original 360ml Soju,79,Clink Liquor Store,306750661,,11321625782,1,114,49,,[''],99.0,99.0,99.0,False,0,4.735294117647059,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Absolut Vodka Kurant 700ml,50,Clink Liquor Store,306750661,Absolut,3277090279,0,49,71,,[''],1069.0,1069.0,1069.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Brown Brothers Cienna 750ml,288,Clink Liquor Store,306750661,,20567739708,4,44,7,,[''],749.0,749.0,749.0,False,0,4.818181818181818,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
So Nice Green Grape 360ml 6 Bottles Soju Bundle,59,Clink Liquor Store,306750661,,3795816579,1,158,147,,[''],576.0,576.0,576.0,False,0,4.9393939393939394,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Yellow Tail Pinot Grigio 750ml,12,Clink Liquor Store,306750661,,23357994424,0,0,1,,[''],469.0,469.0,469.0,False,22%,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Ballantines Finest Blended Scotch Whisky 700ml,72,Clink Liquor Store,306750661,ballantine's,9847567480,1,139,102,,[''],749.0,749.0,749.0,False,0,4.916666666666667,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Brown Brothers Moscato 750ml,269,Clink Liquor Store,306750661,,21667739903,4,41,19,,[''],749.0,749.0,749.0,False,0,4.777777777777778,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Johnnie Walker Double Black 1L with Rocks Glass,6,Clink Liquor Store,306750661,,25950316675,0,0,0,,[''],2249.0,2249.0,2249.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Chandon Rose Sparkling White Wine 750ml (Argentina),16,Clink Liquor Store,306750661,Chandon,10200450812,5,59,254,,[''],999.0,999.0,999.0,False,13%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Chivas Regal 18 Year Old 700ml x LISA Limited Edition Bottle,2,Clink Liquor Store,306750661,,23610338313,0,6,45,,[''],3899.0,3899.0,3899.0,False,3%,4.5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Schweppes Tonic Water Cocktail Mixer 325ml Pack of 12 Cans Bundle,113,Clink Liquor Store,306750661,Schweppes,9415474140,0,25,27,,[''],600.0,600.0,600.0,False,0,4.6,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Bombay Sapphire Distilled London Dry Gin 750ml,234,Clink Liquor Store,306750661,,20804355262,0,10,12,,[''],1449.0,1449.0,1449.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Jagermeister Frosted Shot Glass,64,Clink Liquor Store,306750661,,14971964197,1,132,57,,[''],100.0,100.0,100.0,False,0,4.896551724137931,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Whyte & Mackay 700ml 2 + 1,295,Clink Liquor Store,306750661,Whyte & Mackay,7055643364,1,49,26,,[''],1499.0,1499.0,1499.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Don Papa Masskara Spiced Rum 700ml,1,Clink Liquor Store,306750661,,21493562221,0,0,1,,[''],1549.0,1549.0,1549.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Fundador Double Light 700ml,12,Clink Liquor Store,306750661,,18192525722,0,0,1,,[''],399.0,399.0,399.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Zafiro Classic Imported Premium Gin 700ml,2,Clink Liquor Store,306750661,Zafiro,4572071429,0,58,33,,[''],299.0,299.0,299.0,False,0,4.956521739130435,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Jacobs Creek Moscato Rose White Wine 750ml,21,Clink Liquor Store,306750661,Jacob's Creek,10500451093,2,68,164,,[''],589.0,589.0,589.0,False,0,4.904761904761905,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
So Nice Original 360ml 6 Bottles Bundle,21,Clink Liquor Store,306750661,,8683385202,0,39,28,,[''],576.0,576.0,576.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Yellow Tail Shiraz Red Wine 750ml,6,Clink Liquor Store,306750661,Yellow Tail,8015470282,6,55,20,,[''],469.0,469.0,469.0,False,22%,4.923076923076923,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Asti Martini D.O.C.G. Sparkling Wine 750ml,12,Clink Liquor Store,306750661,Martini,5176980244,0,197,162,,[''],1169.0,1169.0,1169.0,False,0,4.885245901639344,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Absolut Vodka Citron 1L,45,Clink Liquor Store,306750661,Absolut,4076953662,0,17,19,,[''],1199.0,1199.0,1199.0,False,0,4.857142857142857,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Martell VS Single Distillery Very Special Cognac 700ml (No Box),6,Clink Liquor Store,306750661,Martell,4979416492,1,22,23,,[''],2120.0,2120.0,2120.0,False,0,4.636363636363637,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Chivas Regal 12 Years Blended Scotch Whisky 700ml with Box,12,Clink Liquor Store,306750661,,16473541295,0,17,10,,[''],1199.0,1199.0,1199.0,False,4%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Johnnie Walker Double Black Label 700ml Blended Scotch Whisky with Johnnie Walker Blue Tee Shirt,42,Clink Liquor Store,306750661,,8581720989,0,55,24,,[''],1899.0,1899.0,1899.0,False,7%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Vina Arazu Garnacha Tempranillo Red Wine 750ml,53,Clink Liquor Store,306750661,Viña Arazu,3654215758,0,114,69,,[''],495.0,495.0,495.0,True,0,4.925925925925926,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Jameson Irish Whiskey 700ml Triple Distilled (No Box),6,Clink Liquor Store,306750661,,10138288854,3,96,48,,[''],1149.0,1149.0,1149.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Patron Añejo Tequila 750ml,6,Clink Liquor Store,306750661,,23082253326,0,0,0,,[''],3949.0,3949.0,3949.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Barefoot California Merlot Red Wine 750ml,22,Clink Liquor Store,306750661,,10417695129,0,16,16,,[''],599.0,599.0,599.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Chivas Regal Extra 13 Years Tequila Cask 700ml,2,Clink Liquor Store,306750661,,15848837501,0,14,28,,[''],1759.0,1759.0,1759.0,False,10%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
J&B Rare Blended Scotch Whisky 200ml,4,Clink Liquor Store,306750661,,22481615378,1,2,2,,[''],180.0,180.0,180.0,False,0,4,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Absolut Vodka Blue Original 700ml,285,Clink Liquor Store,306750661,Absolut,3277088387,0,219,167,,[''],749.0,749.0,749.0,False,0,4.979166666666667,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Chivas Regal Extra 13 Years Old Oloroso Sherry Casks Blended Scotch Whisky 700ml,2,Clink Liquor Store,306750661,Chivas Regal,9610635942,0,47,86,,[''],1759.0,1759.0,1759.0,False,10%,4.909090909090909,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Johnnie Walker Red Label Pocket Sized Blended Scotch Whisky 200ml,5,Clink Liquor Store,306750661,Johnnie Walker,7487088592,0,9,34,,[''],399.0,399.0,399.0,False,0,4.5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Seagram's Imperial Blue Light Imported  Whisky 700ml,1,Clink Liquor Store,306750661,Seagram's,9915128275,1,47,21,,[''],240.0,240.0,240.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Cinzano Cuvée Storica Asti 750ml,6,Clink Liquor Store,306750661,,20385640710,0,0,1,,[''],740.0,740.0,740.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Casa Noble Tequila Triple Distilled Reposado 50ml,1,Clink Liquor Store,306750661,Casa Noble,8406048369,0,7,18,,[''],349.0,349.0,349.0,False,0,4.5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Jinro Chamisul Fresh Soju 360ml,100,Clink Liquor Store,306750661,Jinro Soju,9915474990,0,80,21,,[''],120.0,120.0,120.0,False,29%,4.9,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Gato Negro Cabernet Sauvignon 750ml Bundle of 2 with Gato Negro Cabernet Sauvignon 187ml,1,Clink Liquor Store,306750661,,23881769045,0,0,0,,[''],778.0,778.0,778.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Johnnie Walker Double Black Label 700ml Blended Scotch Whisky,57,Clink Liquor Store,306750661,,8090171499,0,16,22,,[''],1899.0,1899.0,1899.0,False,7%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Bacardi Ready to Serve  Rum Punch 750ml,47,Clink Liquor Store,306750661,,18704658697,2,21,26,,[''],799.0,799.0,799.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
"Jinro Soju Bundle of 4 360ml Assorted Flavors (Original, Plum, Grapefruit, Strawberry)",50,Clink Liquor Store,306750661,,11454102852,0,18,25,,[''],676.0,676.0,676.0,False,0,4.8,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Alfonso 1 Zero Tripled Distilled Brandy 1L,73,Clink Liquor Store,306750661,Alfonso,5971973083,1,62,25,,[''],399.0,399.0,399.0,False,0,4.916666666666667,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Olmeca Tequila Reposado 700ml,42,Clink Liquor Store,306750661,Olmeca,8515469092,0,36,21,,[''],880.0,880.0,880.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Yellow Tail Merlot Red Wine 1.5L,3,Clink Liquor Store,306750661,,20384709836,0,0,0,,[''],949.0,949.0,949.0,False,5%,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Fundador Solera 1L with Glass,358,Clink Liquor Store,306750661,,21568741988,0,2,1,,[''],899.0,899.0,899.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Bombay Sapphire Distilled London Dry Gin 200ml,35,Clink Liquor Store,306750661,,11737385373,0,49,64,,[''],499.0,499.0,499.0,False,0,4.909090909090909,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Cointreau Citrus and Triple Sec Liqueur 500ml,272,Clink Liquor Store,306750661,,18102655751,15,98,46,,[''],949.0,949.0,949.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Yellow Tail Moscato White Wine 1.5L,3,Clink Liquor Store,306750661,,21293783406,0,0,1,,[''],949.0,949.0,949.0,False,5%,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Bacardi Ready to Serve Zombie 750ml,44,Clink Liquor Store,306750661,,17470192768,0,28,65,,[''],799.0,799.0,799.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Hardy's VR Merlot 750ml,5,Clink Liquor Store,306750661,,16069995660,0,3,2,,[''],499.0,499.0,499.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Chateau d'Esclans Whispering Angel Rose Wine 750ml,3,Clink Liquor Store,306750661,,15771026644,0,13,78,,[''],1650.0,1650.0,1650.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Lindeman's Cawarra Shiraz Cabernet Red Wine 750ml,36,Clink Liquor Store,306750661,Lindemans,4879409205,0,43,26,,[''],399.0,399.0,399.0,False,20%,4.928571428571429,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Jacobs Creek Moscato White Wine 750ml,8,Clink Liquor Store,306750661,Jacob's Creek,11800032846,4,26,19,,[''],589.0,589.0,589.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
"Jinro Soju Bundle of 4 360ml Assorted Flavors (Fresh, Original, Green Grape, Grapefruit)",24,Clink Liquor Store,306750661,,10354105979,1,16,9,,[''],676.0,676.0,676.0,False,0,4.25,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Tanqueray London Dry Gin 750ml,108,Clink Liquor Store,306750661,,13792028588,0,11,8,,[''],1049.0,1049.0,1049.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Heineken Premium Quality Lager Beer 330ml Pack of 6 Bottles Bundle,24,Clink Liquor Store,306750661,Heineken,3479512039,0,44,38,,[''],449.0,449.0,449.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Cointreau Citrus and Triple Sec Liqueur 700ml,234,Clink Liquor Store,306750661,Cointreau,7276997818,0,41,24,,[''],1749.0,1749.0,1749.0,False,0,4.923076923076923,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Olmeca Tequila Reposado 1L,6,Clink Liquor Store,306750661,,22181752453,0,0,1,,[''],1060.0,1060.0,1060.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Patron Silver Tequila 750ml,6,Clink Liquor Store,306750661,,22056749943,0,0,2,,[''],3099.0,3099.0,3099.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Casa Noble Tequila Triple Distilled Anejo Mini 50ml,3,Clink Liquor Store,306750661,Casa Noble,4471976570,0,8,38,,[''],399.0,399.0,399.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Brown Brothers Prosecco 750ml,21,Clink Liquor Store,306750661,,12797870216,1,4,4,,[''],899.0,899.0,899.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Andy Player Black Blended Whisky 500ml,79,Clink Liquor Store,306750661,,11037359947,0,75,37,,[''],250.0,250.0,250.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Metal Label The Black Shiraz 750ml,7,Clink Liquor Store,306750661,,12798573474,0,5,1,,[''],749.0,749.0,749.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Barefoot California Sweet Red Blend Red Wine 750ml,17,Clink Liquor Store,306750661,,11817856812,1,77,79,,[''],599.0,599.0,599.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Clink Philippines Black Shirt,195,Clink Liquor Store,306750661,,14671962744,2,5,4,,[''],150.0,150.0,150.0,False,0,3,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Jinro Chamisul Original Soju 360ml,43,Clink Liquor Store,306750661,,11154092447,0,69,19,,[''],120.0,120.0,120.0,False,29%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Don Julio Tequila Reservade Añejo 750ml,6,Clink Liquor Store,306750661,Don Julio,9910715157,0,0,9,,[''],5399.0,5399.0,5399.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Johnnie Walker Gold Label Reserve 750ml with Rocks Glass,6,Clink Liquor Store,306750661,,18295029133,0,0,0,,[''],2599.0,2599.0,2599.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Wolf Blass Eaglehawk Cabernet Sauvignon Red Wine 750ml,3,Clink Liquor Store,306750661,Wolf Blass,9748600722,0,35,23,,[''],449.0,449.0,449.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Barefoot Sangria Grape Wine with Natural Flavors 750ml,10,Clink Liquor Store,306750661,,9177303719,1,16,20,,[''],599.0,599.0,599.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Sweet As Pink Moscato 750ml,586,Clink Liquor Store,306750661,,16977608158,3,23,21,,[''],495.0,495.0,495.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Fundador Double Light 1L,5,Clink Liquor Store,306750661,,23153086661,0,0,2,,[''],499.0,499.0,499.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Luc Belaire Rare Rosé 750ml,2,Clink Liquor Store,306750661,,19094268477,1,1,0,,[''],2199.0,2199.0,2199.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Brown Brothers Prosecco Rosé 750ml,54,Clink Liquor Store,306750661,,23409906861,0,7,14,,[''],899.0,899.0,899.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Jinro Grapefruit Soju 360ml,96,Clink Liquor Store,306750661,,11154095649,0,11,10,,[''],120.0,120.0,120.0,False,29%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
The Bar Lime Gin 700ml,1,Clink Liquor Store,306750661,,23749487452,0,2,1,,[''],199.0,199.0,199.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Absolut Vodka Mandrin 700ml,24,Clink Liquor Store,306750661,Absolut,9610604876,0,25,22,,[''],1049.0,1049.0,1049.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Malfy Gin Con Limone 700ml,3,Clink Liquor Store,306750661,,20085057861,0,0,0,,[''],1549.0,1549.0,1549.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Yellow Tail Bubbles Rose White Wine 200ml,11,Clink Liquor Store,306750661,,22656343932,1,1,0,,[''],320.0,320.0,320.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Barefoot California Red Moscato 750ml,16,Clink Liquor Store,306750661,,11717850553,0,27,32,,[''],599.0,599.0,599.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Don Papa Rum 7 Year Old 700ml,1,Clink Liquor Store,306750661,,21302670275,0,3,8,,[''],3849.0,3849.0,3849.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Johnnie Walker Gold Label Reserve Blended Scotch Whisky 1L,23,Clink Liquor Store,306750661,,11762695558,0,1,16,,[''],3299.0,3299.0,3299.0,False,8%,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Buffalo Trace Kentucky Straight Bourbon Whiskey 750ml,32,Clink Liquor Store,306750661,Buffalo Trace,5256312590,0,74,73,,[''],2149.0,2149.0,2149.0,False,0,4.966666666666667,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Dewars 12 Years Old The Ancestor Blended Scotch Whisky 1L,106,Clink Liquor Store,306750661,Dewar's,4477088508,1,90,43,,[''],1599.0,1599.0,1599.0,False,0,4.852941176470588,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Malfy Gin Rose 700ml,2,Clink Liquor Store,306750661,,23057405309,1,1,1,,[''],1549.0,1549.0,1549.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
1800 Tequila Reserva Silver 750ml,34,Clink Liquor Store,306750661,1800,3977103553,0,33,50,,[''],1799.0,1799.0,1799.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Hendricks Gin 700ml Small Batch Handcrafted,58,Clink Liquor Store,306750661,Hendrick's,3672116311,0,10,41,,[''],2839.0,2839.0,2839.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Wild Turkey American Honey 750ml,2,Clink Liquor Store,306750661,,22315007601,0,0,5,,[''],1399.0,1399.0,1399.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Fundador Solera Brandy De Jerez 700ml,240,Clink Liquor Store,306750661,Fundador,7779299559,0,9,6,,[''],599.0,599.0,599.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Jacobs Creek Classic Shiraz Cabernet Red Wine 750ml,5,Clink Liquor Store,306750661,Jacob's Creek,9648611033,0,29,24,,[''],530.0,530.0,530.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Remy Martin VSOP Very Superior Old Pale Cognac 700ml,60,Clink Liquor Store,306750661,Remy Martin,8015476003,0,5,27,,[''],3999.0,3999.0,3999.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Sweet As Moscato 750ml,595,Clink Liquor Store,306750661,,20317595475,0,12,20,,[''],495.0,495.0,495.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Glenfiddich 12 Years Old Single Malt Scotch Whisky 700ml,21,Clink Liquor Store,306750661,Glenfiddich,4672074018,1,20,29,,[''],2869.0,2869.0,2869.0,False,0,4.875,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Belvedere Pure Vodka  700ml,59,Clink Liquor Store,306750661,Belvedere,7979409052,1,7,25,,[''],2199.0,2199.0,2199.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Alhambra Solera Light Brandy 1L,6,Clink Liquor Store,306750661,,23281606531,0,0,1,,[''],350.0,350.0,350.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Jinro Plum Soju 360ml,89,Clink Liquor Store,306750661,,13718922537,0,23,8,,[''],120.0,120.0,120.0,False,29%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
49 Millions Sparkling Rosé Wine 750ml,116,Clink Liquor Store,306750661,,19447679756,0,10,24,,[''],649.0,649.0,649.0,False,7%,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Roc Nu Red Wine 750ml with Wine Opener and Cheeseboard,2,Clink Liquor Store,306750661,Roc Nu,11000419670,0,2,15,,[''],2700.0,2700.0,2700.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Metal Label Cabernet Sauvignon 750ml,9,Clink Liquor Store,306750661,,23233873088,0,3,1,,[''],749.0,749.0,749.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Barefoot California Moscato White Wine 750ml,7,Clink Liquor Store,306750661,,8477289316,0,33,55,,[''],599.0,599.0,599.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Auchentoshan 18 Years Old Single Malt Whisky 700ml,5,Clink Liquor Store,306750661,Auchentoshan,5877472261,0,5,12,,[''],4849.0,4849.0,4849.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Zafiro Classic Imported Premium Gin 1L,119,Clink Liquor Store,306750661,Zafiro,5472069971,0,56,35,,[''],349.0,349.0,349.0,False,0,4.8,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Alhambra Solera Brandy 1L,60,Clink Liquor Store,306750661,Alhambra Solera,9010612660,0,17,6,,[''],450.0,450.0,450.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Fundador Solera 700ml,298,Clink Liquor Store,306750661,Fundador,3479397989,2,5,6,,[''],599.0,599.0,599.0,False,0,4.666666666666667,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Gato Negro 9 Lives Reserve Carmenere San Pedro 750ml,3,Clink Liquor Store,306750661,Gato Negro,5079306650,0,52,19,,[''],549.0,549.0,549.0,False,0,4.928571428571429,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Stella Artois Lager Beer 330ml Pack of 6 Bottles Bundle,97,Clink Liquor Store,306750661,Stella Artois,8915481553,0,50,26,,[''],839.0,839.0,839.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
The Glenlivet 12 Years Old Double Oak Single Malt Scotch Whisky 700ml,49,Clink Liquor Store,306750661,,14735518597,0,36,16,,[''],3319.0,3319.0,3319.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
Dewars 18 Years Old The Vintage Blended Scotch Whisky 700ml,58,Clink Liquor Store,306750661,Dewar's,7377101233,0,10,21,,[''],3899.0,3899.0,3899.0,False,0,3.6666666666666665,False,True,False,False,False,"Makati City, Metro Manila",4.918475,False,2023-11-27 09:27:50
The Bar Premium Dry Gin 700ml,1,Clink Liquor Store,306750661,,13599644793,0,2,1,,[''],199.0,199.0,199.0,False,0,0,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
Fundador Solera Brandy De Jerez 1L,239,Clink Liquor Store,306750661,Fundador,7879290395,0,98,25,,[''],899.0,899.0,899.0,False,0,5,False,True,False,False,False,"Makati City, Metro Manila",4.918475,True,2023-11-27 09:27:50
